"datNorm" "datExp"
-1.06138001913182 0.524169206317914
-1.26496761455715 0.448488798872823
-3.83248476839862 0.0277665421323309
-1.71281807612106 0.309711403724667
-3.42165600735849 0.0489989415551114
0.211362850302014 1.20232337953184
1.44957225207144 2.24769940701907
-1.51899727300658 0.365286432039091
1.52328311059707 2.32294920703445
0.816545796294147 1.66257463244079
-0.0210421277319153 1.05021271189258
0.558398362945381 1.45468875555462
-1.26869875553172 0.447178110030209
-0.795044526831477 0.635978197130866
-0.962499199653423 0.563948397256874
-0.966790293627046 0.562180181047729
-3.00230173250918 0.0828692531553447
-1.4935649697048 0.373075584438979
-1.0844957420597 0.515158731351887
0.0653049073137271 1.10517403255309
1.52625886860506 2.32601872716726
0.326209080431961 1.28245266848048
-0.649807251211244 0.703333468351569
-1.66708694997085 0.322231155725993
-2.46784854978855 0.150530594257577
-3.48588988937212 0.0449956122737692
-3.81235601042615 0.0285867125156825
-1.84154023170654 0.276371187048649
-2.16134125313137 0.205004936593587
-1.42782616554565 0.393758482681632
-1.3779941118276 0.409971355242385
0.544019398008618 1.44362031148876
-0.971175350349639 0.560377202005709
-0.568257669737483 0.743190769779679
-1.22421025105981 0.462982695787523
0.987981254159815 1.81035424180612
-4.71973742571522 0.00669720458365077
-0.695025410446988 0.681868549535017
0.0768045235732238 1.11263158386879
-0.7154217521522 0.672333524233055
-0.0314201282660096 1.04372938132232
-2.12568940837587 0.212191623394282
-0.186696309596981 0.949829510739418
0.706470862241633 1.57179620657284
-3.99915173170982 0.021705742389878
-0.496753706992767 0.77936544376301
-1.87455961013919 0.268260378944671
0.383838987087267 1.3239167143616
-0.699727129820316 0.679662472906418
-1.20586600183628 0.469612255843259
-2.34095597148035 0.171543287408198
0.191938448369833 1.18909788093616
-1.28261892833317 0.442311981656588
0.369149259259543 1.31326753818858
-3.29112093724245 0.0580355230891086
-1.38811505566939 0.406640834040458
-0.578072715398765 0.738315089029623
-0.392884608097675 0.833985922321341
-1.95434295436093 0.249386026328036
0.964558119317506 1.78970052434916
-1.02849449201042 0.537175651829862
-0.249610685499492 0.913423286815786
0.0940516991204328 1.12387747791206
-0.960165150092552 0.564911790149122
-1.08253105372356 0.515920345453878
0.740044165617759 1.59914579495765
-2.29866772042404 0.179019258890919
-0.924799354159584 0.579648391930573
-2.39208460357684 0.162824103152349
0.011698323964106 1.07083809418174
0.225176533594356 1.21178607595239
0.969779925437079 1.79429220113335
-0.985467551705798 0.554528469953356
-2.22592182805537 0.192453829497464
0.501133137293126 1.41092509823105
-1.5794185370853 0.347249570700849
-2.61783366100719 0.128305792738614
-1.58791973605409 0.344764220593605
-0.885549591625594 0.596310720491403
1.21553671839472 2.01870121328671
1.44942444560519 2.24755002574714
-0.0977679048435499 1.00289737193643
-2.36054783292161 0.168161242493474
-0.16117225740532 0.964867413014022
-2.29356122883014 0.179938453845309
-0.058039112225476 1.02721951105226
-2.96607278829341 0.0865065906016039
-1.62643293212534 0.333665021610833
0.294479811517706 1.25998289589938
-4.84219527932198 0.00538319715178728
-2.68765264401697 0.118870766969072
-0.781852983847606 0.641906467175728
-2.4388994909243 0.155140877254509
0.705221376323283 1.57078405808596
2.29987391243858 3.20852329431614
-2.67066363030727 0.121115186537703
-2.89173312883838 0.0943671566845208
-1.53763385397927 0.359653060882411
-3.17091298215767 0.0675131348088769
-0.931407192942023 0.576875089337288
-0.889973129164804 0.59441659419617
-0.357676426723695 0.853063691727662
-0.0958290378062951 1.0040755172825
-1.7002231556249 0.313123645005046
-1.0958894996602 0.510757336536918
-0.703329817269118 0.677975348968175
-0.587650153923444 0.733578245186262
0.65641233397742 1.53156616808124
1.27892985110683 2.07924677483554
-0.870673440054564 0.602710964176338
-2.39943156065341 0.16159950647617
-2.1910780020796 0.199151578529025
-3.77697269189984 0.030077800904148
-0.854001711875068 0.609939526218889
-1.46535244068493 0.381854395015345
-1.30240969990497 0.435458066681049
0.166896565552736 1.17218643921746
-1.34134142569719 0.422194665843476
1.83600097458035 2.65904244722721
-2.48712674034334 0.147519234498292
-2.41953548342458 0.158284494560219
0.744945229507162 1.60316309529969
-1.94769339861302 0.25092051425994
-1.27830733476527 0.443815193540924
-0.186909685917015 0.949704450766376
-0.496630248764436 0.779428902852397
-2.46640762919872 0.150757553373508
-1.92480208827511 0.256256384107907
0.169598458055495 1.17400358434964
-1.69262198686359 0.315196121362221
-2.08627106968213 0.220355170314927
1.85633152106701 2.68184334331483
-0.423601015323345 0.817575859332305
1.26565393368907 2.06647633069362
-1.37106044197085 0.412264173010896
-2.9675682794028 0.0863539761303647
-1.21990866185252 0.464531345511147
-2.59846604808308 0.131023244115361
0.400040175981771 1.33572531219407
0.13699207547131 1.15219544404111
-1.8153501139202 0.282931174929897
-1.55917315275234 0.353220222474231
0.466660444815067 1.38498757581775
-3.29690408629702 0.0576083538335709
-0.614584592774293 0.720366778086696
0.449289597128908 1.37203324353033
1.20896254737855 2.01248509398962
0.667569784147951 1.5404761859825
-2.38929605370772 0.163290749489515
0.0038008580908635 1.06583904364725
-0.198556589132423 0.942894618929985
-2.97801839924644 0.0852935084374767
-0.72494968272013 0.667910526001104
-0.147206768832949 0.973161206616069
1.24108731491811 2.0429721112662
-1.72179837269297 0.307294991530551
-2.18584737426781 0.200171955275712
-1.92544766643403 0.256104765587014
-1.19544547493825 0.473407701837968
-1.13205096636195 0.496961667335257
-0.413756543792618 0.822811555163824
-2.52625696364441 0.141549354033717
-0.148263506344703 0.972532003184021
-2.57645460935308 0.134165520081004
0.137033415350192 1.15222292636318
0.32743606386975 1.28332669448819
-0.518734526693468 0.768122127825204
-2.33388299736207 0.172776874195743
-1.74786650574757 0.300358227172155
0.544090529317924 1.44367493436033
-3.8181319527234 0.0283493080968901
-1.87232287764237 0.26880421641101
-0.609140264712259 0.723024199016204
-1.98492532465834 0.242417833577317
-1.22542852892282 0.462544753164023
0.177456668435072 1.17929891138933
-1.99407349071673 0.240361722041766
-2.56036771876511 0.136498639513486
-1.35488371929798 0.417648795549965
-2.18977361762763 0.199405667573966
-0.120471925508702 0.989168658121875
-2.79476092633767 0.105457833644793
1.5473363798221 2.34783077153442
-1.97242967680386 0.245247323290594
-0.78368532518327 0.641080769652709
-1.82396725347392 0.280760345637892
-3.72469423462527 0.0323998603822058
1.76520243302472 2.58055074539639
-1.8134839495477 0.283402911967385
0.0534104101763664 1.09749459349257
-1.11890414073663 0.501946767235271
-1.16230233581508 0.485622151648408
-0.533786242015496 0.760486175452556
-0.878858842402512 0.599183515773931
-0.237783632910677 0.920195664339461
-3.47225144156794 0.0458222907197143
-2.42041692059504 0.158140349852406
-2.91710741339583 0.0916230518845156
-2.2025314310314 0.196930934547529
-2.15650018775747 0.205969932131086
-2.15379426643056 0.20651079976735
1.69312892716801 2.50209326802808
0.292822829000121 1.25881645135956
0.808278618707362 1.65564568315674
1.04640930641674 1.86251598964338
-1.96146589034163 0.247750002727089
-2.50921200343044 0.144126501366102
-1.10459598345508 0.507411721897091
-0.939021960776003 0.57369052487376
0.688389129078137 1.55718895780528
-1.22790383180711 0.461655835106982
0.409472234782896 1.34263089465597
-2.66179397325201 0.122299989103371
-2.32481529633826 0.174368200757245
-0.793860336823331 0.636508838868501
-2.56777456865833 0.135420545964352
1.19591270216624 2.00018085779488
0.358925835606972 1.30588854039252
-2.38133272950275 0.164628977826844
-2.05788872858014 0.226376643772676
1.96846757862688 2.80970577705195
-3.70641388059244 0.0332463919475779
0.936085757376449 1.76479235618689
-3.00469799006156 0.0826330375433722
-1.13787248000176 0.49476530044481
0.625537791848637 1.50708001298491
-1.12840831716327 0.498339436875272
-1.83793079469475 0.277268575582871
-1.93019200675834 0.254992552950074
-1.72491623252696 0.306459252928458
-1.91311579555721 0.259012447943301
-1.68766327105317 0.316553477073234
1.59648386322384 2.39917097514705
1.01283621003192 1.83243141554616
-0.488814371361091 0.783453411610353
0.681155825056362 1.55136955015707
-0.369143953881273 0.84681841908141
0.131123349396266 1.14829827335871
-1.09831785597867 0.509822659855508
-1.13198246095661 0.49698755378342
-1.14293853355661 0.492859477542205
0.612930746310032 1.49715297341967
2.42903814185506 3.37250059717632
-0.488926631480735 0.783395508963342
1.33344366123692 2.13219097630799
-1.29521386703228 0.437941386823332
-1.79925027499327 0.287019908786929
-1.33831511397742 0.423215303368146
-0.0920345620549505 1.00638383648412
1.54730817382779 2.347801500094
-0.752832336122051 0.655080696219633
-0.275790090144359 0.898549749981376
0.0365506859905498 1.08666893415701
-0.998978673068078 0.549038283828252
2.29974137523166 3.20835750572407
-0.140249529270828 0.977310361867209
0.910225929367414 1.74235738871426
-2.07838969566528 0.222015125232185
-3.09424063791193 0.074184017895922
-0.585557467606473 0.734611500728706
-2.91439138735254 0.0919137202190882
-2.97704555039654 0.0853917926644217
-0.953797176263792 0.567545981304558
-3.15599975799302 0.0687712816333434
-0.444438089103678 0.806567250789914
-2.69106437204534 0.11842397717798
1.73863582923719 2.55146128603957
-1.35703810622492 0.416928821535679
1.45513719245689 2.25332803391166
-0.924306277654791 0.579855702744259
-1.11501061624856 0.503429804348985
-1.58982884670226 0.344207851969718
-3.01644826433908 0.0814824888212747
-1.33019380788344 0.425962876313904
-3.37245615384842 0.0522589529081507
-0.301790835997495 0.883937101604654
1.63665915850822 2.44163875164413
-0.0483027565395414 1.03323835934651
-5.1564417521186 0.00299624844221912
-2.61371603202242 0.128879843260638
-0.400317826416337 0.829994829022809
1.0326885423202 1.85018428389918
-4.34768339716131 0.0125762047641118
1.01631246889534 1.83553239357206
-1.33903155319696 0.422973523411052
-2.13693238767776 0.209905224303974
1.19771255727531 2.00187512134007
-0.285862321096995 0.892870252693677
-0.0388037135010318 1.0391326448291
0.70114760794253 1.56748693765918
0.094749727020278 1.1243341654621
-1.46968576272866 0.380496517481328
-2.97689276295411 0.0854072365390259
-1.18535033417233 0.477105078316634
1.33462558085657 2.1333478910455
0.960450106331529 1.78609336741176
-1.37864357793014 0.409757054908204
-3.67378274205557 0.0348033867301914
-1.33027860087746 0.425934124449509
-0.495984937578376 0.779760657289087
-2.91887438050287 0.0914343428398654
-3.11532442548211 0.0722990473177698
-0.97697767770562 0.557997631951939
-2.52078855295818 0.142372263751558
0.0104082234301144 1.07002042765373
-0.394364828614115 0.833190135676591
0.2330105246321 1.21717376529274
-0.937077377458534 0.574502613070217
-0.439745666248811 0.809037657268976
-0.118564723316765 0.990317142779383
0.287179121102773 1.25484871769972
-2.53678889644385 0.139974791849113
-3.44252267800295 0.0476676095017821
-3.94579530234688 0.0235101537945059
-2.36597283698599 0.1672337845191
1.521443483599 2.3210528455337
-1.31672858479434 0.430546136827355
0.811275949130369 1.6581557385964
0.590544074827344 1.47962713727377
-1.99296217340363 0.240610806013553
-1.93660719699751 0.253494315451348
-1.8643385902345 0.270752116337749
-2.65267407737317 0.123527598888158
-1.56768977745046 0.350699630585276
-1.62770884720032 0.333301783939337
1.85984984152312 2.68580101891997
-1.42252138041916 0.395462326457929
-1.03678481995098 0.533875914329451
0.714657208523237 1.57843770485038
-0.146536089772439 0.973560681407325
0.578642152863353 1.47036248564083
3.34631173997181 4.67705419088782
1.04930617551436 1.86512606787529
-1.13816443265226 0.494655329943238
-1.47442190120574 0.379016361192697
-1.75558290912238 0.298326930046099
-2.03758702663679 0.230758317688147
-1.69204553282773 0.31535369767079
-1.31314086991427 0.431773168709407
1.17246790761004 1.97819198452838
0.880722471575728 1.71697910597287
-4.38628521300695 0.0118075638880492
-0.792545046227723 0.637098581527233
0.80136259737232 1.64986306404089
-1.78473624264777 0.29074276750808
-3.63458636874964 0.0367535033139215
-1.40914137124033 0.399783143485408
-0.470714972048636 0.792826413224054
-2.28380499678987 0.181704559092648
0.279669964299319 1.24958194979555
-1.32581515381174 0.427449469344835
0.618259112648278 1.50134358777727
0.293396490477403 1.25922020604288
-4.76003664750278 0.0062365290612509
-0.322851562361278 0.872216812664676
-0.223147134225539 0.928622537445231
-4.15744199467745 0.0170294071541801
-3.14858935429338 0.0694034424356122
0.529821841658165 1.43274395651924
0.0284587915666386 1.08149784844521
-0.141579951969499 0.976516029110103
1.17923595944755 1.98452439653998
-0.00162253741276319 1.06241487785266
-1.23208815360315 0.460155911775197
3.04066007037362 4.21486646671633
-0.0571459005709379 1.02777072285171
-1.49629917716197 0.372232529971039
-2.47225769759084 0.149837737924131
-2.26892655611022 0.184423120886466
-1.51804872311048 0.365574835065753
-1.52200112956699 0.364374196147308
-2.07152744772781 0.223468011884585
-2.54170766798447 0.139244059147588
-1.15769590848313 0.487337051562753
-0.623119182000732 0.716214252374674
-2.23050313956786 0.191585989075623
-2.69592414062565 0.117789817806994
-3.23047892186343 0.0626717267273466
-2.99624034837474 0.0834691680682052
-0.560317473723851 0.747150924296156
0.316636136252767 1.27564658139069
0.635390287575881 1.51486688010467
-3.08326476255681 0.0751807878475875
0.728329961978907 1.58956949915095
-1.0232450489395 0.539272339556419
-5.89581565764364 0.000651286394873898
-3.48796841311812 0.0448707101406927
-1.20747658391425 0.469027546446102
-3.95135952513324 0.0233162337661592
-0.942464685670537 0.572254729215377
-0.810068059630961 0.629272268026912
-2.31274120689934 0.176504369756078
-1.41499272358849 0.39788945247265
0.419981758872056 1.35035207637112
0.808183353199654 1.6555659438996
-2.46085064000922 0.151635292069656
-0.0105689979219843 1.05678202401838
-1.97805688748681 0.243970100453711
-0.171440576156998 0.958798998471781
-1.4756783440517 0.378624383950031
-3.11830731996589 0.0720354997751724
-2.31711465543057 0.175728331411234
-2.91996648801833 0.0913178616942464
-2.02269600798444 0.234012072148427
-2.47259586960526 0.149784698559634
-3.34682566469307 0.0540262169018318
-1.24851299494771 0.454301303935919
-0.606086160526574 0.724517823481041
-1.22318745035986 0.463350593603491
-0.904466693387364 0.588239506441337
-4.11757700717491 0.018117204484102
-1.34558627428843 0.420766007738374
-0.279459948690055 0.896477643514845
-1.31685565494004 0.430502722873425
-4.01980073155584 0.0210397337948068
-2.62946030363472 0.126695588001023
-1.38229563225836 0.408553488675891
-0.334776133763563 0.865626702634617
-0.664697435723659 0.696215370523115
-2.12479624143206 0.212374055571776
-2.27977405101975 0.182438071742583
0.619349860255663 1.50220234204362
0.727314683775609 1.58874121352997
-4.24896366030478 0.0147419010941619
-1.29944162258152 0.436481158732543
-1.70490474512418 0.311852129486689
-1.98749927096225 0.241838009895664
-1.32573905272889 0.427475338734279
-0.572655210378967 0.741003595165511
-0.163039929619927 0.963761776142651
-3.05036064848086 0.0782334203741101
-2.76786870442646 0.108707993813153
-2.31989989418504 0.175235460899203
-0.809138648848066 0.629685713596464
-1.16263755782773 0.4854975186993
